"age","workclass","fnlwgt","education","education-num","marital-status","occupation","relationship","race","sex","capital-gain","capital-loss","hours-per-week","native-country","income"
-1.147325541463338,"Private",0.5681702790500165,"Masters",1.518162404975155,"Never-married","Prof-specialty","Not-in-family","White","Female",-0.14632398522261605,-0.21102378630583485,-0.8414972788743214,"United-States","<=50K"
0.6835154812871651,"Local-gov",1.7731671975431713,"Bachelors",1.1308056681009528,"Married-civ-spouse","Exec-managerial","Husband","White","Male",-0.14632398522261605,-0.21102378630583485,1.570173403469012,"Mexico",">50K"
1.562319172207407,"Self-emp-not-inc",0.32023128569467985,"HS-grad",-0.4186212793958557,"Married-civ-spouse","Sales","Husband","White","Male",-0.14632398522261605,-0.21102378630583485,-0.037607051426543414,"United-States","<=50K"
0.31734727673706464,"Private",0.057379875834254745,"Bachelors",1.1308056681009528,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",-0.14632398522261605,4.628622929392994,-0.037607051426543414,"United-States",">50K"
1.3426182494773462,"Self-emp-inc",-0.7824753331362782,"HS-grad",-0.4186212793958557,"Separated","Farming-fishing","Not-in-family","White","Male",-0.14632398522261605,-0.21102378630583485,1.570173403469012,"United-States",">50K"
-1.000858259643298,"Private",2.022447269520245,"Masters",1.518162404975155,"Married-civ-spouse","Farming-fishing","Not-in-family","White","Male",-0.14632398522261605,-0.21102378630583485,4.705345290515346,"United-States",">50K"
0.9764500449272457,"Private",0.718323863606315,"Some-college",-0.03126454252165356,"Married-civ-spouse","Prof-specialty","Husband","White","Male",-0.14632398522261605,-0.21102378630583485,0.36433806229734556,"United-States",">50K"
-0.7079236960032174,"Private",-0.19047411958026794,"HS-grad",-0.4186212793958557,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0.23758047941445623,-0.21102378630583485,-0.037607051426543414,"United-States","<=50K"
-0.12205456872305653,"Self-emp-not-inc",-1.465169349541155,"HS-grad",-0.4186212793958557,"Married-civ-spouse","Other-service","Husband","White","Male",-0.14632398522261605,-0.21102378630583485,0.12317099406301235,"United-States","<=50K"
2.074954658577548,"?",-1.448528641572843,"7th-8th",-2.3554049637668664,"Married-civ-spouse","?","Husband","White","Male",-0.14632398522261605,-0.21102378630583485,-2.9316118702385436,"United-States","<=50K"
-0.8543909778232577,"Local-gov",1.2441683465618552,"Some-college",-0.03126454252165356,"Never-married","Transport-moving","Own-child","White","Male",-0.14632398522261605,-0.21102378630583485,-0.037607051426543414,"United-States","<=50K"
0.7567491221971854,"Private",1.0761368617876144,"11th",-1.19333475314426,"Married-civ-spouse","Sales","Wife","White","Female",-0.14632398522261605,-0.21102378630583485,-0.037607051426543414,"United-States","<=50K"
0.6102818403771448,"Local-gov",0.704799746801194,"HS-grad",-0.4186212793958557,"Married-civ-spouse","Other-service","Husband","White","Male",0.44887042336635496,-0.21102378630583485,-0.037607051426543414,"United-States",">50K"
-0.19528820963307636,"Private",-0.59652817128151,"HS-grad",-0.4186212793958557,"Never-married","Adm-clerical","Not-in-family","White","Female",-0.14632398522261605,-0.21102378630583485,0.5251161077869013,"United-States","<=50K"
0.7567491221971854,"Local-gov",1.240796761576221,"Assoc-acdm",0.7434489312267507,"Divorced","Adm-clerical","Not-in-family","White","Female",-0.14632398522261605,-0.21102378630583485,-0.8414972788743214,"United-States","<=50K"
2.5143565040376687,"?",-0.545236636107898,"10th",-1.580691490018462,"Never-married","?","Not-in-family","White","Male",-0.14632398522261605,-0.21102378630583485,-2.9316118702385436,"United-States","<=50K"
1.0496836858372656,"Private",-1.605812608941897,"Some-college",-0.03126454252165356,"Separated","Exec-managerial","Unmarried","Amer-Indian-Eskimo","Female",-0.14632398522261605,-0.21102378630583485,-2.047332620045988,"United-States","<=50K"
0.6835154812871651,"Private",1.079678442654877,"Some-college",-0.03126454252165356,"Widowed","Adm-clerical","Not-in-family","White","Female",-0.14632398522261605,-0.21102378630583485,-0.037607051426543414,"United-States","<=50K"
1.4890855312973867,"Private",-0.9357832857183519,"Bachelors",1.1308056681009528,"Married-civ-spouse","Adm-clerical","Husband","White","Male",-0.14632398522261605,-0.21102378630583485,-0.037607051426543414,"United-States","<=50K"
-1.4402601051034187,"Private",0.3466845337192217,"11th",-1.19333475314426,"Never-married","Sales","Not-in-family","White","Female",-0.14632398522261605,-0.21102378630583485,-1.2434423925982099,"United-States","<=50K"
-0.9276246187332777,"Private",-0.12581901926751748,"HS-grad",-0.4186212793958557,"Never-married","Handlers-cleaners","Own-child","White","Male",-0.14632398522261605,-0.21102378630583485,-0.037607051426543414,"United-States","<=50K"
0.09764635400700428,"Private",0.6015744697900398,"10th",-1.580691490018462,"Separated","Transport-moving","Own-child","White","Male",-0.14632398522261605,-0.21102378630583485,-0.4395521651504324,"United-States","<=50K"
-0.04882092781303626,"Private",0.12623765210949034,"HS-grad",-0.4186212793958557,"Married-civ-spouse","Sales","Husband","White","Male",0.3237520365175106,-0.21102378630583485,-0.037607051426543414,"Columbia","<=50K"
0.24411363582704437,"Private",0.31604749816348643,"Assoc-acdm",0.7434489312267507,"Divorced","Exec-managerial","Unmarried","White","Female",-0.14632398522261605,-0.21102378630583485,-0.037607051426543414,"United-States","<=50K"
1.0496836858372656,"Self-emp-not-inc",0.05533048103906535,"HS-grad",-0.4186212793958557,"Married-civ-spouse","Exec-managerial","Husband","Black","Male",-0.14632398522261605,-0.21102378630583485,0.36433806229734556,"United-States",">50K"
-0.7079236960032174,"State-gov",-0.28981782396090194,"Masters",1.518162404975155,"Married-civ-spouse","Prof-specialty","Wife","White","Female",-0.14632398522261605,-0.21102378630583485,0.36433806229734556,"United-States",">50K"
0.024412713096984007,"Private",-1.5068561174027502,"HS-grad",-0.4186212793958557,"Married-civ-spouse","Craft-repair","Husband","White","Male",-0.14632398522261605,-0.21102378630583485,-0.037607051426543414,"United-States","<=50K"
-0.04882092781303626,"Private",1.0783562524644321,"HS-grad",-0.4186212793958557,"Married-civ-spouse","Adm-clerical","Husband","White","Male",-0.14632398522261605,-0.21102378630583485,0.36433806229734556,"United-States",">50K"
-1.3670264641933985,"Private",0.04667013529165187,"HS-grad",-0.4186212793958557,"Never-married","Sales","Own-child","Black","Female",-0.14632398522261605,-0.21102378630583485,-1.645387506322099,"United-States","<=50K"
0.09764635400700428,"Private",-0.8147839948613612,"Bachelors",1.1308056681009528,"Married-civ-spouse","Prof-specialty","Husband","White","Male",-0.14632398522261605,4.590455368543634,-0.037607051426543414,"United-States",">50K"
-1.2205591823733584,"Private",1.7362592027984693,"HS-grad",-0.4186212793958557,"Married-civ-spouse","Transport-moving","Husband","White","Male",-0.14632398522261605,-0.21102378630583485,0.766283176021235,"United-States",">50K"
0.39058091764708447,"Self-emp-not-inc",-0.6212153509802434,"HS-grad",-0.4186212793958557,"Married-civ-spouse","Prof-specialty","Husband","White","Male",-0.14632398522261605,4.628622929392994,-0.037607051426543414,"United-States",">50K"
1.4158518903873665,"Private",-1.033493140792222,"Some-college",-0.03126454252165356,"Married-civ-spouse","Sales","Husband","White","Male",-0.14632398522261605,-0.21102378630583485,-2.2884996882803215,"United-States","<=50K"
1.7087864540274467,"Self-emp-not-inc",-0.2665189439621356,"HS-grad",-0.4186212793958557,"Married-civ-spouse","Transport-moving","Husband","White","Male",-0.14632398522261605,-0.21102378630583485,-0.8414972788743214,"United-States","<=50K"
-0.7811573369132376,"State-gov",0.823211322571171,"Some-college",-0.03126454252165356,"Never-married","Adm-clerical","Not-in-family","White","Female",-0.14632398522261605,-0.21102378630583485,0.766283176021235,"United-States","<=50K"
0.9032164040172255,"State-gov",-1.1481459187350778,"Assoc-voc",0.3560921943525486,"Divorced","Tech-support","Not-in-family","White","Male",-0.14632398522261605,6.007744128083196,-0.1179960741713213,"United-States",">50K"
0.31734727673706464,"Private",1.0632455074307774,"Assoc-voc",0.3560921943525486,"Married-civ-spouse","Exec-managerial","Husband","White","Male",1.8924814855116976,-0.21102378630583485,-0.037607051426543414,"United-States",">50K"
-0.26852185054309663,"Private",-1.4779662617415315,"Masters",1.518162404975155,"Never-married","Prof-specialty","Not-in-family","White","Male",-0.14632398522261605,-0.21102378630583485,0.36433806229734556,"United-States",">50K"
-0.3417554914531169,"Local-gov",-1.461835541418105,"Assoc-acdm",0.7434489312267507,"Divorced","Adm-clerical","Unmarried","White","Female",-0.14632398522261605,-0.21102378630583485,-2.449277733769877,"United-States","<=50K"
-1.000858259643298,"Private",1.352484055806222,"9th",-1.9680482268926642,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",-0.14632398522261605,-0.21102378630583485,0.36433806229734556,"United-States","<=50K"
-0.3417554914531169,"Private",0.0918229302953415,"Some-college",-0.03126454252165356,"Never-married","Other-service","Not-in-family","White","Female",-0.14632398522261605,-0.21102378630583485,-0.037607051426543414,"United-States","<=50K"
0.6102818403771448,"Self-emp-not-inc",0.1694071618275128,"Bachelors",1.1308056681009528,"Married-civ-spouse","Prof-specialty","Husband","White","Male",-0.14632398522261605,4.883073335055393,-0.8414972788743214,"United-States","<=50K"
1.1229173267472858,"Self-emp-inc",-0.40827662080910954,"Doctorate",2.2928758787235592,"Married-civ-spouse","Prof-specialty","Husband","White","Male",-0.14632398522261605,-0.21102378630583485,1.570173403469012,"United-States",">50K"
0.1708799949170241,"Local-gov",-0.19336404956795428,"Some-college",-0.03126454252165356,"Divorced","Protective-serv","Not-in-family","White","Male",-0.14632398522261605,-0.21102378630583485,-1.645387506322099,"United-States","<=50K"
0.09764635400700428,"Private",1.4295299670465693,"HS-grad",-0.4186212793958557,"Never-married","Exec-managerial","Not-in-family","White","Female",-0.14632398522261605,-0.21102378630583485,0.36433806229734556,"United-States","<=50K"
0.24411363582704437,"Self-emp-inc",-1.5420735975468118,"Masters",1.518162404975155,"Married-civ-spouse","Farming-fishing","Husband","White","Male",-0.14632398522261605,-0.21102378630583485,1.570173403469012,"United-States",">50K"
1.3426182494773462,"Private",-0.6197042764768779,"Some-college",-0.03126454252165356,"Never-married","Handlers-cleaners","Own-child","Black","Male",-0.14632398522261605,-0.21102378630583485,-0.037607051426543414,"United-States","<=50K"
-1.4402601051034187,"Private",1.2222672104787018,"HS-grad",-0.4186212793958557,"Never-married","Other-service","Own-child","White","Male",-0.14632398522261605,-0.21102378630583485,-1.2434423925982099,"United-States","<=50K"
1.4890855312973867,"Private",-1.158128454672936,"HS-grad",-0.4186212793958557,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",-0.14632398522261605,-0.21102378630583485,-0.037607051426543414,"United-States",">50K"
0.9032164040172255,"Private",-0.8658299804281763,"Some-college",-0.03126454252165356,"Married-civ-spouse","Sales","Husband","White","Male",-0.14632398522261605,-0.21102378630583485,-0.037607051426543414,"United-States",">50K"
-1.2205591823733584,"?",-0.7299843825756198,"Some-college",-0.03126454252165356,"Never-married","?","Own-child","White","Female",-0.14632398522261605,-0.21102378630583485,-1.645387506322099,"United-States","<=50K"
1.1229173267472858,"Private",-1.068455627113841,"HS-grad",-0.4186212793958557,"Married-civ-spouse","Sales","Husband","White","Male",-0.14632398522261605,-0.21102378630583485,-0.037607051426543414,"United-States","<=50K"
-0.9276246187332777,"Private",-0.004177521746596469,"10th",-1.580691490018462,"Divorced","Handlers-cleaners","Not-in-family","White","Female",-0.14632398522261605,-0.21102378630583485,-0.8414972788743214,"United-States","<=50K"
-1.2937928232833784,"Private",2.0774409372271023,"Some-college",-0.03126454252165356,"Never-married","Sales","Own-child","White","Male",-0.14632398522261605,-0.21102378630583485,-1.3238314153429878,"United-States","<=50K"
-0.7079236960032174,"Private",-0.8471965429585507,"Bachelors",1.1308056681009528,"Married-civ-spouse","Exec-managerial","Husband","White","Male",-0.14632398522261605,-0.21102378630583485,0.36433806229734556,"United-States",">50K"
-0.26852185054309663,"Private",-0.10201015162386518,"Some-college",-0.03126454252165356,"Married-civ-spouse","Prof-specialty","Husband","White","Male",-0.14632398522261605,-0.21102378630583485,-0.037607051426543414,"United-States",">50K"
0.46381455855710474,"Private",-0.5538403165614352,"Some-college",-0.03126454252165356,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",-0.14632398522261605,-0.21102378630583485,-0.037607051426543414,"United-States","<=50K"
-1.5134937460134388,"?",-1.3994092759978187,"10th",-1.580691490018462,"Never-married","?","Own-child","White","Female",-0.14632398522261605,-0.21102378630583485,-0.8414972788743214,"United-States","<=50K"
-1.000858259643298,"State-gov",-0.13592433000877402,"Masters",1.518162404975155,"Never-married","Prof-specialty","Not-in-family","White","Female",-0.14632398522261605,-0.21102378630583485,-0.2787741196608766,"United-States","<=50K"
0.8299827631072052,"Private",-1.091660064956147,"HS-grad",-0.4186212793958557,"Married-spouse-absent","Handlers-cleaners","Unmarried","White","Female",-0.14632398522261605,-0.21102378630583485,-0.037607051426543414,"United-States","<=50K"
0.1708799949170241,"Private",-0.7892468357544846,"Bachelors",1.1308056681009528,"Married-civ-spouse","Tech-support","Husband","White","Male",-0.14632398522261605,4.628622929392994,0.12317099406301235,"United-States",">50K"
0.8299827631072052,"Private",-0.4906774023207583,"Some-college",-0.03126454252165356,"Divorced","Adm-clerical","Unmarried","Black","Female",-0.14632398522261605,-0.21102378630583485,-0.037607051426543414,"United-States","<=50K"
1.0496836858372656,"Federal-gov",-0.6858610070773479,"Assoc-acdm",0.7434489312267507,"Married-civ-spouse","Adm-clerical","Husband","White","Male",-0.14632398522261605,-0.21102378630583485,-0.037607051426543414,"United-States","<=50K"
-0.04882092781303626,"Private",-0.7775360083534022,"Bachelors",1.1308056681009528,"Divorced","Tech-support","Other-relative","White","Male",-0.14632398522261605,-0.21102378630583485,-0.037607051426543414,"United-States","<=50K"
0.6102818403771448,"Private",-0.057301234755539054,"HS-grad",-0.4186212793958557,"Divorced","Other-service","Not-in-family","White","Male",-0.14632398522261605,-0.21102378630583485,-0.6807192333847656,"United-States","<=50K"
-1.000858259643298,"Private",-0.3223814795084281,"10th",-1.580691490018462,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",-0.14632398522261605,-0.21102378630583485,-0.037607051426543414,"United-States","<=50K"
-0.04882092781303626,"Private",0.30203228214477185,"Some-college",-0.03126454252165356,"Separated","Exec-managerial","Unmarried","White","Male",-0.14632398522261605,-0.21102378630583485,-0.037607051426543414,"United-States","<=50K"
1.1229173267472858,"Self-emp-not-inc",0.34025302286427217,"Some-college",-0.03126454252165356,"Married-civ-spouse","Sales","Husband","White","Male",-0.14632398522261605,-0.21102378630583485,0.766283176021235,"United-States","<=50K"
-0.8543909778232577,"Private",-0.6822438724849167,"Bachelors",1.1308056681009528,"Never-married","Exec-managerial","Own-child","White","Female",-0.14632398522261605,-0.21102378630583485,-0.037607051426543414,"United-States","<=50K"
-0.04882092781303626,"Local-gov",-0.6975623902627843,"HS-grad",-0.4186212793958557,"Married-civ-spouse","Adm-clerical","Wife","White","Female",-0.14632398522261605,-0.21102378630583485,-0.4395521651504324,"United-States",">50K"
0.9032164040172255,"Private",0.3814392472966277,"Some-college",-0.03126454252165356,"Married-civ-spouse","Craft-repair","Husband","White","Male",-0.14632398522261605,4.819460733639793,1.570173403469012,"United-States",">50K"
0.1708799949170241,"Self-emp-not-inc",1.5625328559896696,"Bachelors",1.1308056681009528,"Separated","Craft-repair","Not-in-family","White","Male",-0.14632398522261605,-0.21102378630583485,-0.4395521651504324,"United-States","<=50K"
0.6835154812871651,"Private",2.105055823776106,"11th",-1.19333475314426,"Married-civ-spouse","Transport-moving","Husband","White","Male",-0.14632398522261605,4.883073335055393,-0.037607051426543414,"United-States","<=50K"
-1.074091900553318,"Private",0.7092385281548299,"11th",-1.19333475314426,"Never-married","Craft-repair","Own-child","White","Male",-0.14632398522261605,-0.21102378630583485,-0.4395521651504324,"United-States","<=50K"
-1.5134937460134388,"Private",0.3815997989626101,"11th",-1.19333475314426,"Never-married","Adm-clerical","Not-in-family","White","Male",-0.14632398522261605,-0.21102378630583485,-0.037607051426543414,"United-States","<=50K"
1.1229173267472858,"Private",-1.4630255125895053,"Some-college",-0.03126454252165356,"Married-civ-spouse","Sales","Husband","White","Male",0.8440382568846139,-0.21102378630583485,0.766283176021235,"United-States",">50K"
0.537048199467125,"Private",-0.1520456061165545,"Some-college",-0.03126454252165356,"Separated","Sales","Not-in-family","White","Male",-0.14632398522261605,-0.21102378630583485,1.1682282897451235,"United-States","<=50K"
-1.000858259643298,"Private",0.20801511538850082,"Bachelors",1.1308056681009528,"Never-married","Exec-managerial","Own-child","White","Male",-0.14632398522261605,3.198611649570311,-0.037607051426543414,"United-States","<=50K"
-0.7079236960032174,"Private",1.5592368247292037,"Assoc-voc",0.3560921943525486,"Never-married","Exec-managerial","Unmarried","White","Female",-0.14632398522261605,-0.21102378630583485,0.766283176021235,"United-States","<=50K"
1.6355528131174264,"Private",-0.5412039560270414,"7th-8th",-2.3554049637668664,"Never-married","Other-service","Not-in-family","White","Male",-0.14632398522261605,-0.21102378630583485,0.6055051305316792,"United-States","<=50K"
-1.5134937460134388,"Never-worked",-0.34760697949898556,"Some-college",-0.03126454252165356,"Never-married","?","Own-child","White","Male",-0.14632398522261605,-0.21102378630583485,-2.9316118702385436,"United-States","<=50K"
0.537048199467125,"Local-gov",-0.1389748116624432,"Masters",1.518162404975155,"Divorced","Prof-specialty","Not-in-family","White","Female",-0.14632398522261605,4.56246582392077,1.570173403469012,"United-States","<=50K"
0.537048199467125,"Private",1.882927871781381,"Bachelors",1.1308056681009528,"Married-civ-spouse","Sales","Husband","White","Male",-0.14632398522261605,-0.21102378630583485,0.766283176021235,"Germany",">50K"
2.880524708587769,"Self-emp-inc",0.20957341097009663,"11th",-1.19333475314426,"Married-civ-spouse","Exec-managerial","Husband","White","Male",-0.14632398522261605,-0.21102378630583485,-2.449277733769877,"United-States","<=50K"
2.074954658577548,"?",-0.2920844357159502,"5th-6th",-2.7427617006410685,"Widowed","?","Unmarried","Black","Female",-0.14632398522261605,-0.21102378630583485,-0.037607051426543414,"United-States","<=50K"
-0.3417554914531169,"Private",0.17800139806540405,"HS-grad",-0.4186212793958557,"Married-civ-spouse","Transport-moving","Husband","White","Male",-0.14632398522261605,-0.21102378630583485,-0.037607051426543414,"Puerto-Rico","<=50K"
-0.5614564141831773,"Private",1.0498913865072852,"Assoc-voc",0.3560921943525486,"Never-married","Farming-fishing","Own-child","White","Male",-0.14632398522261605,-0.21102378630583485,-0.037607051426543414,"United-States","<=50K"
0.9032164040172255,"Private",-0.8297152997977414,"Masters",1.518162404975155,"Married-civ-spouse","Protective-serv","Husband","White","Male",-0.14632398522261605,4.819460733639793,-0.037607051426543414,"United-States",">50K"
-1.2205591823733584,"Private",1.086355503116623,"HS-grad",-0.4186212793958557,"Divorced","Sales","Own-child","White","Female",-0.14632398522261605,-0.21102378630583485,-0.6003302106399877,"United-States","<=50K"
0.9764500449272457,"Private",1.6187920485930956,"Some-college",-0.03126454252165356,"Divorced","Exec-managerial","Not-in-family","White","Female",-0.14632398522261605,-0.21102378630583485,0.766283176021235,"United-States","<=50K"
0.31734727673706464,"Self-emp-inc",0.66572902667355,"Bachelors",1.1308056681009528,"Divorced","Farming-fishing","Not-in-family","White","Male",-0.14632398522261605,-0.21102378630583485,-0.4395521651504324,"United-States","<=50K"
0.537048199467125,"Local-gov",0.16505337841469103,"Masters",1.518162404975155,"Divorced","Prof-specialty","Unmarried","White","Female",-0.14632398522261605,-0.21102378630583485,0.20356001680779023,"United-States","<=50K"
2.0017210176675277,"Self-emp-inc",-0.0993374385960375,"Bachelors",1.1308056681009528,"Married-civ-spouse","Exec-managerial","Husband","White","Male",-0.14632398522261605,-0.21102378630583485,2.37406363091679,"United-States","<=50K"
-0.4149891323631367,"Local-gov",-0.26941831816546813,"Bachelors",1.1308056681009528,"Never-married","Adm-clerical","Not-in-family","White","Female",-0.003157067515966616,-0.21102378630583485,-0.037607051426543414,"United-States","<=50K"
-0.3417554914531169,"Private",-0.33924884865224514,"Some-college",-0.03126454252165356,"Never-married","Adm-clerical","Unmarried","White","Female",-0.14632398522261605,-0.21102378630583485,-0.19838509691609874,"United-States","<=50K"
-1.000858259643298,"Private",0.0123970767121937,"11th",-1.19333475314426,"Never-married","Machine-op-inspct","Own-child","Black","Female",-0.14632398522261605,-0.21102378630583485,-0.037607051426543414,"United-States","<=50K"
0.537048199467125,"Local-gov",-0.7685734477053157,"Prof-school",1.9055191418493571,"Married-civ-spouse","Protective-serv","Husband","White","Male",-0.14632398522261605,-0.21102378630583485,-0.037607051426543414,"United-States",">50K"
1.0496836858372656,"Private",-1.58182430120097,"Masters",1.518162404975155,"Married-civ-spouse","Exec-managerial","Wife","White","Female",-0.14632398522261605,-0.21102378630583485,0.766283176021235,"United-States",">50K"
1.0496836858372656,"State-gov",-1.2424464119607297,"Masters",1.518162404975155,"Married-civ-spouse","Exec-managerial","Husband","White","Male",-0.14632398522261605,-0.21102378630583485,0.12317099406301235,"United-States",">50K"
1.3426182494773462,"Self-emp-inc",2.1011742511455864,"Some-college",-0.03126454252165356,"Married-civ-spouse","Prof-specialty","Husband","White","Male",-0.14632398522261605,-0.21102378630583485,-0.037607051426543414,"United-States","<=50K"
-0.9276246187332777,"Private",1.0590144988213541,"HS-grad",-0.4186212793958557,"Never-married","Transport-moving","Own-child","White","Male",-0.14632398522261605,-0.21102378630583485,0.36433806229734556,"United-States","<=50K"
-0.26852185054309663,"Private",-1.0702500280865874,"Assoc-voc",0.3560921943525486,"Divorced","Exec-managerial","Not-in-family","White","Male",-0.14632398522261605,-0.21102378630583485,0.36433806229734556,"United-States","<=50K"
0.8299827631072052,"Private",-0.7746460783657156,"Some-college",-0.03126454252165356,"Married-civ-spouse","Sales","Husband","White","Male",-0.14632398522261605,-0.21102378630583485,-0.037607051426543414,"United-States","<=50K"
1.7087864540274467,"Local-gov",-1.4837272332856124,"HS-grad",-0.4186212793958557,"Widowed","Other-service","Not-in-family","White","Female",-0.14632398522261605,-0.21102378630583485,-0.037607051426543414,"Canada","<=50K"
1.3426182494773462,"Private",3.5140855770861847,"HS-grad",-0.4186212793958557,"Divorced","Adm-clerical","Unmarried","White","Female",-0.14632398522261605,-0.21102378630583485,-0.037607051426543414,"United-States","<=50K"
-0.12205456872305653,"Private",-0.39560248341213144,"HS-grad",-0.4186212793958557,"Married-civ-spouse","Transport-moving","Husband","White","Male",-0.14632398522261605,-0.21102378630583485,0.766283176021235,"United-States",">50K"
